0.0,0.0466875574908
0.0103571428571,0.0401425727959
0.0207142857143,0.01308996939
0.0310714285714,-0.013526301703
0.0414285714286,-0.0283616003449
0.0517857142857,-0.0261799387799
0.0621428571429,-0.00654498469498
0.0725,0.0178896248329
0.0828571428571,0.0270526034059
0.0932142857143,0.0191986217719
0.103571428571,0.00785398163397
0.113928571429,0.00436332312999
0.124285714286,0.00479965544298
0.134642857143,0.00261799387799
0.145,0.000436332312998
0.155357142857,0.000872664625997
0.165714285714,0.000872664625997
0.176071428571,0.000872664625997
0.186428571429,0.000872664625997
0.196785714286,0.000872664625997
0.207142857143,0.000872664625997
0.2175,0.000872664625997
0.227857142857,0.000872664625997
0.238214285714,0.000872664625997
0.248571428571,0.000872664625997
0.258928571429,0.000872664625997
0.269285714286,0.000872664625997
0.279642857143,0.000872664625997
0.29,0.000872664625997
