 -0.1250E-01  0.2797E-14  0.0000E+00  0.2797E-14
 -0.1250E-01 -0.3489E+01  0.0000E+00  0.3489E+01
 -0.1250E-01 -0.3485E+01  0.0000E+00  0.3485E+01
 -0.1250E-01 -0.3478E+01  0.0000E+00  0.3478E+01
 -0.1250E-01 -0.3468E+01  0.0000E+00  0.3468E+01
 -0.1250E-01 -0.3455E+01  0.0000E+00  0.3455E+01
 -0.1250E-01 -0.3440E+01  0.0000E+00  0.3440E+01
 -0.1250E-01 -0.3422E+01  0.0000E+00  0.3422E+01
 -0.1250E-01 -0.3401E+01  0.0000E+00  0.3401E+01
 -0.1250E-01 -0.3377E+01  0.0000E+00  0.3377E+01
 -0.1250E-01 -0.3322E+01  0.0000E+00  0.3322E+01
 -0.1250E-01 -0.3291E+01  0.0000E+00  0.3291E+01
 -0.1250E-01 -0.3257E+01  0.0000E+00  0.3257E+01
 -0.1250E-01 -0.3351E+01  0.0000E+00  0.3351E+01
 -0.1250E-01 -0.3220E+01  0.0000E+00  0.3220E+01
 -0.1250E-01 -0.3182E+01  0.0000E+00  0.3182E+01
 -0.1250E-01 -0.3141E+01  0.0000E+00  0.3141E+01
 -0.1250E-01 -0.3097E+01  0.0000E+00  0.3097E+01
 -0.1250E-01 -0.2955E+01  0.0000E+00  0.2955E+01
 -0.1250E-01 -0.3004E+01  0.0000E+00  0.3004E+01
 -0.1250E-01 -0.2903E+01  0.0000E+00  0.2903E+01
 -0.1250E-01 -0.2850E+01  0.0000E+00  0.2850E+01
 -0.1250E-01 -0.2795E+01  0.0000E+00  0.2795E+01
 -0.1250E-01 -0.2738E+01  0.0000E+00  0.2738E+01
 -0.1250E-01 -0.2680E+01  0.0000E+00  0.2680E+01
 -0.1250E-01 -0.3052E+01  0.0000E+00  0.3052E+01
 -0.1250E-01 -0.2500E+01  0.0000E+00  0.2500E+01
 -0.1250E-01 -0.2437E+01  0.0000E+00  0.2437E+01
 -0.1250E-01 -0.2561E+01  0.0000E+00  0.2561E+01
 -0.1250E-01 -0.2375E+01  0.0000E+00  0.2375E+01
 -0.1250E-01 -0.2312E+01  0.0000E+00  0.2312E+01
 -0.1250E-01 -0.2248E+01  0.0000E+00  0.2248E+01
 -0.1250E-01 -0.1481E+01  0.0000E+00  0.1481E+01
 -0.1250E-01 -0.1491E+01  0.0000E+00  0.1491E+01
 -0.1250E-01 -0.1508E+01  0.0000E+00  0.1508E+01
 -0.1250E-01 -0.1530E+01  0.0000E+00  0.1530E+01
 -0.1250E-01 -0.1559E+01  0.0000E+00  0.1559E+01
 -0.1250E-01 -0.2185E+01  0.0000E+00  0.2185E+01
 -0.1250E-01 -0.1592E+01  0.0000E+00  0.1592E+01
 -0.1250E-01 -0.1631E+01  0.0000E+00  0.1631E+01
 -0.1250E-01 -0.1881E+01  0.0000E+00  0.1881E+01
 -0.1250E-01 -0.1825E+01  0.0000E+00  0.1825E+01
 -0.1250E-01 -0.1772E+01  0.0000E+00  0.1772E+01
 -0.1250E-01 -0.1999E+01  0.0000E+00  0.1999E+01
 -0.1250E-01 -0.2061E+01  0.0000E+00  0.2061E+01
 -0.1250E-01 -0.1721E+01  0.0000E+00  0.1721E+01
 -0.1250E-01 -0.1940E+01  0.0000E+00  0.1940E+01
 -0.1250E-01  0.3489E+01  0.0000E+00  0.3489E+01
 -0.1250E-01  0.3485E+01  0.0000E+00  0.3485E+01
 -0.1250E-01  0.3478E+01  0.0000E+00  0.3478E+01
 -0.1250E-01  0.3468E+01  0.0000E+00  0.3468E+01
 -0.1250E-01  0.3455E+01  0.0000E+00  0.3455E+01
 -0.1250E-01  0.3440E+01  0.0000E+00  0.3440E+01
 -0.1250E-01  0.3422E+01  0.0000E+00  0.3422E+01
 -0.1250E-01  0.3401E+01  0.0000E+00  0.3401E+01
 -0.1250E-01  0.3377E+01  0.0000E+00  0.3377E+01
 -0.1250E-01  0.3322E+01  0.0000E+00  0.3322E+01
 -0.1250E-01  0.3291E+01  0.0000E+00  0.3291E+01
 -0.1250E-01  0.3351E+01  0.0000E+00  0.3351E+01
 -0.1250E-01  0.3257E+01  0.0000E+00  0.3257E+01
 -0.1250E-01  0.3220E+01  0.0000E+00  0.3220E+01
 -0.1250E-01  0.3182E+01  0.0000E+00  0.3182E+01
 -0.1250E-01  0.3141E+01  0.0000E+00  0.3141E+01
 -0.1250E-01  0.3097E+01  0.0000E+00  0.3097E+01
 -0.1250E-01  0.2903E+01  0.0000E+00  0.2903E+01
 -0.1250E-01  0.2955E+01  0.0000E+00  0.2955E+01
 -0.1250E-01  0.2850E+01  0.0000E+00  0.2850E+01
 -0.1250E-01  0.3004E+01  0.0000E+00  0.3004E+01
 -0.1250E-01  0.2795E+01  0.0000E+00  0.2795E+01
 -0.1250E-01  0.2738E+01  0.0000E+00  0.2738E+01
 -0.1250E-01  0.2680E+01  0.0000E+00  0.2680E+01
 -0.1250E-01  0.3052E+01  0.0000E+00  0.3052E+01
 -0.1250E-01  0.2500E+01  0.0000E+00  0.2500E+01
 -0.1250E-01  0.2561E+01  0.0000E+00  0.2561E+01
 -0.1250E-01  0.2437E+01  0.0000E+00  0.2437E+01
 -0.1250E-01  0.2375E+01  0.0000E+00  0.2375E+01
 -0.1250E-01  0.2312E+01  0.0000E+00  0.2312E+01
 -0.1250E-01  0.2248E+01  0.0000E+00  0.2248E+01
 -0.1250E-01  0.2185E+01  0.0000E+00  0.2185E+01
 -0.1250E-01  0.1999E+01  0.0000E+00  0.1999E+01
 -0.1250E-01  0.1940E+01  0.0000E+00  0.1940E+01
 -0.1250E-01  0.1881E+01  0.0000E+00  0.1881E+01
 -0.1250E-01  0.1825E+01  0.0000E+00  0.1825E+01
 -0.1250E-01  0.1481E+01  0.0000E+00  0.1481E+01
 -0.1250E-01  0.1491E+01  0.0000E+00  0.1491E+01
 -0.1250E-01  0.1508E+01  0.0000E+00  0.1508E+01
 -0.1250E-01  0.1772E+01  0.0000E+00  0.1772E+01
 -0.1250E-01  0.1559E+01  0.0000E+00  0.1559E+01
 -0.1250E-01  0.1592E+01  0.0000E+00  0.1592E+01
 -0.1250E-01  0.2061E+01  0.0000E+00  0.2061E+01
 -0.1250E-01  0.1721E+01  0.0000E+00  0.1721E+01
 -0.1250E-01  0.1631E+01  0.0000E+00  0.1631E+01
 -0.1250E-01  0.1530E+01  0.0000E+00  0.1530E+01
 -0.1250E-01 -0.2123E+01  0.0000E+00  0.2123E+01
 -0.1250E-01 -0.1674E+01  0.0000E+00  0.1674E+01
 -0.1250E-01  0.2123E+01  0.0000E+00  0.2123E+01
 -0.1250E-01  0.1674E+01  0.0000E+00  0.1674E+01
 -0.1250E-01 -0.2621E+01  0.0000E+00  0.2621E+01
 -0.1250E-01  0.2621E+01  0.0000E+00  0.2621E+01
 -0.2500E-01  0.2088E-14 -0.5257E-17  0.2088E-14
 -0.2500E-01 -0.3480E+01 -0.5978E-22  0.3480E+01
 -0.2500E-01 -0.3475E+01 -0.1262E-20  0.3475E+01
 -0.2500E-01 -0.3468E+01 -0.7261E-20  0.3468E+01
 -0.2500E-01 -0.3458E+01 -0.1178E-18  0.3458E+01
 -0.2500E-01 -0.3446E+01 -0.1173E-17  0.3446E+01
 -0.2500E-01 -0.3430E+01 -0.6963E-16  0.3430E+01
 -0.2500E-01 -0.3412E+01  0.4978E-16  0.3412E+01
 -0.2500E-01 -0.3391E+01  0.2660E-15  0.3391E+01
 -0.2500E-01 -0.3367E+01 -0.4915E-15  0.3367E+01
 -0.2500E-01 -0.3312E+01  0.2657E-15  0.3312E+01
 -0.2500E-01 -0.3281E+01  0.4741E-15  0.3281E+01
 -0.2500E-01 -0.3341E+01 -0.1045E-14  0.3341E+01
 -0.2500E-01 -0.3247E+01  0.3918E-16  0.3247E+01
 -0.2500E-01 -0.3210E+01  0.1705E-16  0.3210E+01
 -0.2500E-01 -0.3171E+01  0.4482E-17  0.3171E+01
 -0.2500E-01 -0.3130E+01  0.1287E-16  0.3130E+01
 -0.2500E-01  0.3480E+01 -0.1326E-18  0.3480E+01
 -0.2500E-01  0.3475E+01 -0.6996E-18  0.3475E+01
 -0.2500E-01  0.3468E+01 -0.7516E-18  0.3468E+01
 -0.2500E-01  0.3458E+01  0.4978E-17  0.3458E+01
 -0.2500E-01 -0.3087E+01 -0.3462E-16  0.3087E+01
 -0.2500E-01  0.3446E+01  0.1861E-17  0.3446E+01
 -0.2500E-01 -0.2943E+01  0.3738E-16  0.2943E+01
 -0.2500E-01 -0.2993E+01 -0.4979E-16  0.2993E+01
 -0.2500E-01  0.3430E+01  0.6704E-16  0.3430E+01
 -0.2500E-01 -0.2892E+01 -0.3375E-17  0.2892E+01
 -0.2500E-01  0.3412E+01 -0.4701E-15  0.3412E+01
 -0.2500E-01 -0.2838E+01  0.0000E+00  0.2838E+01
 -0.2500E-01  0.3391E+01  0.0000E+00  0.3391E+01
 -0.2500E-01 -0.2783E+01  0.0000E+00  0.2783E+01
 -0.2500E-01  0.3367E+01  0.0000E+00  0.3367E+01
 -0.2500E-01 -0.3041E+01  0.0000E+00  0.3041E+01
 -0.2500E-01  0.3312E+01  0.0000E+00  0.3312E+01
 -0.2500E-01 -0.2726E+01  0.0000E+00  0.2726E+01
 -0.2500E-01 -0.2668E+01  0.0000E+00  0.2668E+01
 -0.2500E-01  0.3281E+01  0.0000E+00  0.3281E+01
 -0.2500E-01  0.3341E+01  0.0000E+00  0.3341E+01
 -0.2500E-01  0.3247E+01  0.0000E+00  0.3247E+01
 -0.2500E-01  0.3210E+01  0.0000E+00  0.3210E+01
 -0.2500E-01  0.3171E+01  0.0000E+00  0.3171E+01
 -0.2500E-01 -0.2486E+01  0.0000E+00  0.2486E+01
 -0.2500E-01 -0.2548E+01  0.0000E+00  0.2548E+01
 -0.2500E-01 -0.2424E+01  0.0000E+00  0.2424E+01
 -0.2500E-01  0.3130E+01  0.0000E+00  0.3130E+01
 -0.2500E-01 -0.2361E+01  0.0000E+00  0.2361E+01
 -0.2500E-01 -0.2298E+01  0.0000E+00  0.2298E+01
 -0.2500E-01  0.3087E+01  0.0000E+00  0.3087E+01
 -0.2500E-01 -0.2234E+01  0.0000E+00  0.2234E+01
 -0.2500E-01 -0.2170E+01  0.0000E+00  0.2170E+01
 -0.2500E-01  0.2993E+01  0.0000E+00  0.2993E+01
 -0.2500E-01  0.2943E+01  0.0000E+00  0.2943E+01
 -0.2500E-01  0.2892E+01  0.0000E+00  0.2892E+01
 -0.2500E-01 -0.1460E+01  0.0000E+00  0.1460E+01
 -0.2500E-01 -0.1470E+01  0.0000E+00  0.1470E+01
 -0.2500E-01 -0.1486E+01  0.0000E+00  0.1486E+01
 -0.2500E-01  0.3041E+01  0.0000E+00  0.3041E+01
 -0.2500E-01  0.2838E+01  0.0000E+00  0.2838E+01
 -0.2500E-01 -0.1983E+01  0.0000E+00  0.1983E+01
 -0.2500E-01 -0.1923E+01  0.0000E+00  0.1923E+01
