1.9193188807916176e-16,3.1344856037314957,-1.9193188807916176e-16,-3.1344856037314957,-6.283185307179586
0.05761839442593678,3.1346216169108643,-0.05761839442593678,-3.1346216169108643,-6.2517693806436885
0.11516501913426334,3.1350273720931927,-0.11516501913426334,-3.1350273720931927,-6.220353454107791
0.17256863925728647,3.135696056423599,-0.17256863925728647,-3.135696056423599,-6.188937527571892
0.22975907480119936,3.1366164475475626,-0.22975907480119936,-3.1366164475475626,-6.157521601035994
0.2866676918380542,3.1377731066027454,-0.2866676918380542,-3.1377731066027454,-6.126105674500097
0.34322785242469755,3.1391466375949237,-0.34322785242469755,-3.1391466375949237,-6.094689747964199
0.39937531297845474,3.1407140032658774,-0.39937531297845474,-3.1407140032658774,-6.0632738214283
0.4550485634301119,3.1424488859364064,-0.4550485634301119,-3.1424488859364064,-6.031857894892402
0.5101891022766544,3.144322080904972,-0.5101891022766544,-3.144322080904972,-6.000441968356505
0.5647416454609901,3.1463019097972387,-0.5647416454609901,-3.1463019097972387,-5.969026041820607
0.6186542696283992,3.1483546417296404,-0.6186542696283992,-3.1483546417296404,-5.937610115284708
0.6718784926020538,3.150444911161353,-0.6718784926020538,-3.150444911161353,-5.9061941887488105
0.7243692957831189,3.152536122726152,-0.7243692957831189,-3.152536122726152,-5.874778262212914
0.7760850945637114,3.154590835010788,-0.7760850945637114,-3.154590835010788,-5.843362335677016
0.8269876637381579,3.156571117037748,-0.8269876637381579,-3.156571117037748,-5.811946409141117
0.877042025340794,3.1584388729929853,-0.877042025340794,-3.1584388729929853,-5.7805304826052195
0.9262163063850942,3.160156132413929,-0.9262163063850942,-3.160156132413929,-5.749114556069322
0.9744815737028095,3.161685304548254,-0.9744815737028095,-3.161685304548254,-5.717698629533424
1.021811652562692,3.1629893968658367,-1.021811652562692,-3.1629893968658367,-5.686282702997525
1.0681829350637588,3.164032198735683,-1.0681829350637588,-3.164032198735683,-5.654866776461628
1.1135741835180757,3.1647784320669903,-1.1135741835180757,-3.1647784320669903,-5.62345084992573
1.157966333221532,3.16519387127447,-1.157966333221532,-3.16519387127447,-5.592034923389832
1.201342298204931,3.16524543528754,-1.201342298204931,-3.16524543528754,-5.5606189968539335
1.2436867827958682,3.164901254511456,-1.2436867827958682,-3.164901254511456,-5.529203070318036
1.2849861011275272,3.164130715698019,-1.2849861011275272,-3.164130715698019,-5.497787143782138
1.3252280061167108,3.162904487625182,-1.3252280061167108,-3.162904487625182,-5.46637121724624
1.3644015289059077,3.1611945303475135,-1.3644015289059077,-3.1611945303475135,-5.4349552907103424
1.4024968293224727,3.158974090587486,-1.4024968293224727,-3.158974090587486,-5.403539364174444
1.4395050575477466,3.156217685612071,-1.4395050575477466,-3.156217685612071,-5.372123437638546
1.4754182269030967,3.1529010776965776,-1.4754182269030967,-3.1529010776965776,-5.340707511102648
1.510229097439734,3.149001241030922,-1.510229097439734,-3.149001241030922,-5.3092915845667505
1.5439310698559112,3.1444963226821234,-1.5439310698559112,-3.1444963226821234,-5.277875658030852
1.5765180891494583,3.1393655989972418,-1.5765180891494583,-3.1393655989972418,-5.246459731494954
1.6079845573372362,3.1335894286175403,-1.6079845573372362,-3.1335894286175403,-5.215043804959056
1.638325254528136,3.1271492030797656,-1.638325254528136,-3.1271492030797656,-5.183627878423159
1.6675352676160318,3.120027295805059,-1.6675352676160318,-3.120027295805059,-5.15221195188726
1.6956099258575112,3.112207010120055,-1.6956099258575112,-3.112207010120055,-5.120796025351362
1.7225447426115397,3.1036725268175513,-1.7225447426115397,-3.1036725268175513,-5.089380098815465
1.7483353625400846,3.0944088516443053,-1.7483353625400846,-3.0944088516443053,-5.057964172279568
1.7729775135969548,3.0844017629996214,-1.7729775135969548,-3.0844017629996214,-5.026548245743669
1.7964669631638708,3.0736377600386424,-1.7964669631638708,-3.0736377600386424,-4.995132319207771
1.8187994777260277,3.0621040112969284,-1.8187994777260277,-3.0621040112969284,-4.9637163926718735
1.8399707855122902,3.049788303886259,-1.8399707855122902,-3.049788303886259,-4.932300466135976
1.8599765415566014,3.036678993253893,-1.8599765415566014,-3.036678993253893,-4.900884539600077
1.8788122946659411,3.022764953447265,-1.8788122946659411,-3.022764953447265,-4.869468613064179
1.8964734558056293,3.0080355277816886,-1.8964734558056293,-3.0080355277816886,-4.838052686528282
1.9129552674342274,2.992480479768736,-1.9129552674342274,-2.992480479768736,-4.806636759992384
1.9282527733372565,2.9760899441262496,-1.9282527733372565,-2.9760899441262496,-4.775220833456485
1.942360788521018,2.958854377656093,-1.942360788521018,-2.958854377656093,-4.743804906920587
1.9552738687345834,2.9407645097416935,-1.9552738687345834,-2.9407645097416935,-4.71238898038469
1.9669862791889605,2.921811292182811,-1.9669862791889605,-2.921811292182811,-4.680973053848792
1.9774919620373104,2.901985848048816,-1.9774919620373104,-2.901985848048816,-4.649557127312894
1.986784502168094,2.881279419192582,-1.986784502168094,-2.881279419192582,-4.6181412007769955
1.9948570908437036,2.859683312023882,-1.9948570908437036,-2.859683312023882,-4.586725274241098
2.001702486689547,2.8371888410921757,-2.001702486689547,-2.8371888410921757,-4.5553093477052
2.007312973501728,2.8137872699725763,-2.007312973501728,-2.8137872699725763,-4.523893421169302
2.0116803142941304,2.789469748883435,-2.0116803142941304,-2.789469748883435,-4.492477494633404
2.014795700946314,2.764227248387417,-2.014795700946314,-2.764227248387417,-4.461061568097506
2.01664969874008,2.7380504884374037,-2.01664969874008,-2.7380504884374037,-4.429645641561608
2.0172321849825248,2.7109298619209294,-2.0172321849825248,-2.7109298619209294,-4.39822971502571
2.016532280803656,2.6828553517282163,-2.016532280803656,-2.6828553517282163,-4.366813788489812
2.014538275083356,2.6538164402144377,-2.014538275083356,-2.6538164402144377,-4.335397861953914
2.0112375393007293,2.62380200974055,-2.0112375393007293,-2.62380200974055,-4.303981935418017
